trade_date,close,open,high,low,volume
20150723,632.01,632.07,637.91,631.43,117644960
20150724,631.26,633.27,634.61,627.99,109015576
20150727,635.46,629.68,636.84,629.42,116704368
20150728,631.47,636.58,639.54,631.47,149155536
20150729,624.7,632.0,634.64,624.7,111883168
20150730,626.57,625.46,627.11,622.43,96753152
20150731,621.06,628.31,629.97,621.06,101422296
20150803,609.47,617.12,617.12,605.63,120074912
20150804,600.76,607.95,609.91,600.76,78122272
20150805,607.08,600.68,608.21,600.68,92678088
20150806,601.04,607.84,609.31,600.85,108566000
20150807,603.76,601.57,604.04,597.75,75215360
20150810,614.53,603.82,614.53,603.82,84997904
20150811,613.05,615.17,619.69,611.17,102419456
20150812,604.24,609.33,611.46,602.01,108828232
20150813,594.26,603.31,603.31,590.44,119331520
20150814,589.03,592.8,598.55,585.97,85702280
20150817,573.15,588.67,591.2,571.26,104003696
20150818,580.22,571.31,580.22,571.22,86433696
20150819,577.82,576.44,580.99,569.21,98952272
20150820,566.69,577.82,577.82,565.09,106922936
20150821,556.3,559.34,559.97,542.31,181604064
20150824,526.93,550.48,550.48,523.55,166417088
20150825,529.98,511.13,535.48,511.13,167518800
20150826,545.89,530.05,545.89,530.05,120486816
20150827,555.81,551.89,558.93,551.44,115022568
20150828,570.87,561.36,570.87,559.35,151294752
20150831,564.75,573.1,573.1,563.99,103156064
20150901,562.31,565.75,569.18,561.28,85154576
20150903,554.3,559.32,561.43,551.47,88639144
20150904,556.81,554.85,558.9,554.77,65396628
20150907,554.93,557.07,560.09,554.44,62231588
20150908,566.72,554.48,566.72,554.34,93964704
20150909,572.34,574.06,574.73,569.69,83370392
20150910,572.07,567.51,576.13,567.09,68366464
20150911,566.74,572.14,573.99,566.18,83304016
20150914,562.17,569.21,572.25,561.46,73159920
20150915,563.27,564.38,565.05,561.1,76130032
20150916,564.13,561.86,564.82,561.69,62235032
20150917,562.48,563.93,565.85,562.48,69310464
20150918,566.25,564.69,569.5,564.69,146392000
20150921,572.12,566.74,572.26,565.16,85938048
20150922,573.2,573.09,575.17,570.26,93496160
20150923,572.72,570.64,573.85,569.51,83877600
20150924,570.25,573.5,575.36,570.12,97457072
20150925,570.38,570.41,572.09,567.71,64223028
20150928,564.88,571.29,572.15,564.88,75447976
20150929,561.19,559.83,561.76,557.65,82413752
20150930,562.64,562.5,565.65,562.5,66065624
20151001,563.54,563.39,565.63,563.23,59824632
20151002,562.31,563.33,565.01,561.73,68355992
20151005,570.0,564.58,570.0,563.95,90574640
20151006,581.29,577.45,581.38,574.63,151956960
20151007,579.57,583.97,587.3,579.57,132704816
20151008,586.78,580.04,588.35,579.82,143566400
20151009,588.02,590.91,593.02,587.57,149409088
20151012,592.1,587.72,594.74,587.25,115454168
20151013,590.84,589.09,591.66,588.54,101968848
20151014,589.98,592.45,593.73,589.62,103133448
20151015,592.4,591.36,594.17,588.98,105173016
20151016,593.02,592.4,599.74,592.4,127481216
20151019,594.61,593.87,598.11,591.6,98764224
20151020,590.45,594.97,596.37,588.26,118447576
20151021,590.24,590.43,594.5,589.84,92068560
20151022,595.08,590.24,595.81,589.74,88774944
20151023,601.74,598.55,602.55,598.25,96355904
20151026,598.61,604.41,606.79,598.61,92911592
20151027,598.44,597.8,600.51,595.62,89116048
20151028,596.24,599.09,601.09,596.24,107072384
20151029,605.2,599.32,605.2,598.8,99109488
20151030,607.37,605.49,608.01,603.93,85036320
20151102,602.76,607.93,610.17,601.99,112437384
20151103,611.71,605.32,611.71,600.46,105509560
20151104,610.6,614.29,617.93,610.6,97602624
20151105,615.18,609.49,616.46,608.53,91052672
20151106,612.36,615.54,617.79,608.89,106118960
20151109,610.66,612.29,613.79,610.35,112051664
20151110,605.27,609.3,610.6,605.08,110272896
20151111,603.53,604.13,609.24,603.34,90794568
20151112,605.58,602.02,605.58,595.86,137950368
20151113,611.27,604.41,611.27,603.72,145889296
20151116,609.21,609.77,611.92,605.39,123107216
20151117,605.05,609.46,611.18,605.05,162861808
20151118,603.34,603.32,606.62,602.13,110929888
20151119,601.9,604.38,605.56,600.84,111455216
20151120,604.46,602.11,606.58,601.9,130406768
20151123,599.99,605.89,607.69,599.99,147238688
20151124,593.83,599.81,599.94,590.41,150944928
20151125,595.7,593.24,596.92,588.1,141154320
20151126,590.4,593.12,594.67,590.39,143903296
20151127,582.86,589.09,591.84,582.86,134000000
20151130,573.2,581.39,581.65,571.12,112002656
20151201,570.41,573.39,577.58,570.41,105263176
20151202,574.42,571.01,577.03,571.01,95104272
20151203,574.38,574.04,576.84,573.2,72386096
20151204,571.62,574.0,574.69,567.95,83588448
20151207,563.62,570.12,571.2,563.41,70909344
20151208,574.15,561.0,574.15,556.92,97229016
20151209,565.2,575.08,576.63,565.2,88484680
20151210,561.04,564.86,567.62,561.04,94021544
20151211,563.43,560.99,567.13,559.73,79101200
20151214,562.22,564.14,566.28,560.99,92279448
20151215,568.0,563.3,568.74,563.3,99056496
20151216,572.55,570.36,575.54,570.36,97459376
20151217,577.11,572.55,579.18,572.55,80835760
20151218,568.18,574.66,578.0,568.18,179088544
20151221,566.9,570.45,571.28,565.35,97395384
20151222,566.35,567.88,570.86,565.48,74472864
20151223,564.27,564.93,568.16,562.3,73543728
20151224,566.17,566.65,567.8,565.62,65006000
20151225,567.67,566.6,570.49,566.6,79540408
20151228,569.9,570.57,572.92,569.4,101112128
20151229,576.29,569.4,576.29,566.49,94301184
20151230,579.45,576.5,579.45,575.71,83690120
20151231,579.03,579.12,580.82,575.73,103168664
20160104,574.41,579.03,579.97,573.15,96341240
20160105,569.94,571.66,575.4,569.26,98030768
20160106,574.57,569.5,574.57,569.5,82535168
20160107,565.36,570.62,570.94,561.09,140634224
20160108,560.05,562.62,563.17,556.36,135933040
20160111,557.87,559.05,563.04,557.51,100564840
20160112,564.26,557.36,564.26,557.36,101936984
20160113,560.37,565.21,566.02,560.37,116482120
20160114,553.03,555.88,556.62,550.6,128698352
20160115,543.04,554.35,556.55,543.04,119275992
20160118,526.37,532.54,532.54,518.16,156432192
20160119,535.77,525.65,535.77,525.65,113147920
20160120,529.44,532.81,536.57,529.42,110094624
20160121,521.88,526.37,531.21,520.74,139672448
20160122,522.24,525.35,525.83,513.82,159197824
20160125,542.35,530.58,542.36,530.01,141749424
20160126,537.73,534.06,542.98,531.27,129502064
20160127,542.69,541.18,543.88,540.03,113949552
20160128,539.47,542.01,544.73,538.59,108083504
20160129,545.25,539.96,545.71,537.51,98872560
20160201,540.56,545.27,548.58,540.56,91931280
20160202,536.45,537.71,542.26,535.38,81942664
20160203,539.07,531.11,539.07,530.23,72559696
20160204,542.15,542.91,545.17,541.66,59056204
20160205,544.75,540.64,545.54,540.64,58925528
20160215,543.79,540.13,544.59,537.81,63721636
20160216,548.05,545.72,548.89,545.72,101629184
20160217,547.05,551.38,552.38,547.05,109491040
20160218,552.49,550.51,555.05,549.16,105400240
20160219,554.03,552.37,555.16,551.38,176932608
20160222,560.71,555.31,561.44,555.31,146388208
20160223,561.28,564.75,567.58,561.09,151184464
20160224,568.04,559.48,569.7,557.77,150465744
20160225,562.82,571.15,573.63,562.82,128771168
20160226,566.11,565.61,566.8,562.39,96301560
20160229,559.37,565.61,566.31,559.37,116967696
20160301,561.56,560.03,565.65,560.03,115489088
20160302,570.18,564.85,570.18,562.97,140315152
20160303,570.39,573.06,573.88,569.39,121849040
20160304,573.65,570.18,576.02,568.83,131117760
20160307,576.2,575.76,580.95,575.39,154716736
20160308,574.71,576.75,579.87,574.53,141993312
20160309,571.71,573.47,576.32,571.48,119004384
20160310,575.91,574.07,575.91,571.52,118002944
20160311,577.26,576.12,580.93,574.81,134283072
20160314,577.98,579.61,579.84,576.26,122345040
20160315,574.04,576.78,578.96,572.59,138751696
20160316,577.07,573.88,577.96,573.37,138846784
20160317,579.26,581.55,583.53,579.26,139106272
20160318,575.82,579.95,580.81,575.44,174635728
20160321,572.27,577.65,580.83,572.27,143821216
20160322,570.91,572.7,573.8,567.8,122946856
20160323,574.71,570.74,575.22,570.39,131018464
20160324,570.66,573.93,577.21,570.66,140101488
20160325,572.08,569.48,572.48,564.88,132180856
20160328,575.72,573.69,576.0,571.58,111063688
20160329,568.28,575.63,576.07,568.28,132889376
20160330,569.91,566.08,571.89,565.55,122484048
20160331,561.22,569.04,570.94,561.22,145634816
20160401,558.43,560.64,562.73,557.96,116548352
20160404,555.82,557.56,560.92,554.3,108880000
20160405,560.32,555.98,560.32,555.15,112176392
20160406,567.79,561.94,567.79,560.63,99659296
20160407,571.6,570.72,572.56,567.01,118046800
20160408,572.34,571.21,574.46,569.09,111615392
20160411,579.27,575.11,581.88,575.01,131176568
20160412,579.84,580.9,582.97,577.17,139448528
20160413,578.02,580.77,582.81,575.65,132134256
20160414,579.49,575.69,584.81,575.69,116847592
20160415,579.86,581.54,586.36,579.86,115912352
20160419,568.28,578.32,578.44,568.28,125545072
20160420,568.03,569.8,571.71,565.3,108722464
20160421,575.73,571.19,577.41,570.71,100009664
20160422,592.48,574.57,592.48,574.57,130917344
20160425,591.58,597.91,601.61,591.58,133758872
20160426,598.48,590.99,598.48,590.19,133638544
20160427,593.96,601.79,601.79,591.35,142651808
20160428,591.67,594.98,597.28,589.97,95219216
20160429,598.37,591.2,599.71,591.2,112216336
20160504,599.07,595.95,603.08,592.43,132211112
20160505,601.51,600.66,605.21,600.5,122423568
20160506,606.52,602.4,608.94,602.17,113430944
20160509,603.85,610.92,612.97,603.85,105436976
20160510,605.05,600.35,605.46,597.74,108267104
20160511,614.06,606.6,614.06,606.06,104974400
20160512,612.12,615.55,617.56,612.12,86619432
20160513,610.82,612.32,615.3,608.04,105780888
20160516,615.78,610.13,616.17,608.49,90419960
20160517,624.75,620.54,626.12,618.67,116465424
20160518,622.45,625.53,627.81,621.79,114439216
20160519,619.2,621.83,623.68,618.13,114214480
20160520,614.81,620.72,622.48,614.41,90013624
20160523,611.03,616.11,616.83,610.45,76142496
20160524,611.62,612.23,613.14,608.15,96119336
20160525,611.89,613.96,616.38,611.89,95133408
20160526,604.34,611.88,613.37,604.34,94754384
20160527,608.11,604.36,609.94,603.23,90097752
20160530,614.5,609.98,615.52,608.46,101738544
20160531,618.44,616.22,621.14,614.68,108003528
20160601,619.86,618.18,620.24,616.33,100332280
20160602,623.37,619.19,624.52,618.38,122338416
20160603,621.88,623.21,625.19,621.62,118784192
20160606,620.05,621.09,624.55,616.98,118212920
20160607,624.65,622.4,624.69,620.05,112406880
20160608,627.87,626.84,632.68,626.29,131269672
20160609,631.26,628.4,631.26,626.27,116495568
20160610,629.84,629.95,633.47,628.56,128988304
20160613,623.58,626.26,627.36,621.4,116168952
20160614,625.43,621.63,626.4,619.13,92352128
20160615,627.02,624.63,628.75,621.76,103700200
20160616,625.11,627.38,630.21,625.11,117367680
20160617,619.25,622.92,624.59,618.16,143709440
20160620,626.46,622.04,626.46,620.41,94791440
20160621,628.0,629.03,631.96,628.0,108730856
20160622,626.41,628.77,629.95,625.81,93773824
20160623,632.27,626.47,632.6,626.47,106076976
20160624,620.77,631.77,631.77,597.68,262253856
20160627,621.27,616.19,621.27,608.26,103380648
20160628,622.2,617.68,624.85,617.65,76943424
20160629,630.12,623.56,631.25,623.56,116406312
20160630,632.26,633.17,637.46,631.74,99141056
20160701,640.3,634.54,643.55,634.28,107014024
20160704,647.96,643.11,647.96,641.96,124815264
20160705,650.88,650.47,658.45,647.52,140537344
20160706,649.46,646.8,652.36,644.07,118012760
20160707,661.12,652.49,661.12,652.13,132257840
20160708,658.68,661.07,665.53,655.91,132023632
20160711,652.26,658.92,664.89,648.77,146650176
20160712,658.9,652.81,658.9,649.86,149273952
20160713,675.12,662.04,676.06,662.04,138427008
20160714,666.69,675.66,681.75,666.69,152095168
20160715,664.56,668.29,670.18,661.47,123120808
20160718,673.5,664.12,673.5,662.25,122884392
20160719,667.76,675.89,677.35,660.09,131231016
20160720,660.26,667.86,667.86,660.26,124915080
20160721,659.57,662.72,665.9,656.03,104780520
20160722,649.87,657.15,658.06,640.26,140232656
20160725,649.3,651.33,654.17,646.04,86767816
20160726,648.59,648.58,651.93,642.91,97366672
20160727,656.11,647.98,656.11,647.74,111894016
20160728,657.14,655.81,657.2,649.86,115885272
20160729,652.23,654.19,657.88,650.98,112662848
20160801,648.38,655.38,655.38,646.02,90680856
20160802,636.05,643.2,643.2,633.33,136642368
20160803,631.61,632.98,634.75,627.66,87970736
20160804,631.94,633.74,641.02,631.94,103979816
20160805,627.39,629.69,630.18,622.49,118568808
20160808,629.46,627.23,629.91,622.14,84168480
20160809,637.34,629.66,637.34,629.66,87214936
20160810,648.33,637.21,648.48,637.21,108014752
20160811,660.24,649.27,660.24,648.31,134799328
20160812,655.71,665.14,668.52,652.67,118055992
20160815,659.47,654.06,659.47,653.64,110981896
20160816,658.11,659.97,662.13,656.83,128959344
20160817,660.51,659.46,660.76,657.06,113226424
20160818,660.65,663.56,665.94,656.35,120258328
20160819,662.28,664.09,666.93,659.64,101626960
20160822,657.68,662.87,664.95,657.68,109773168
20160823,659.16,653.58,659.16,652.88,90297080
20160824,660.77,660.95,665.43,659.7,98316872
20160825,658.5,659.57,660.48,656.49,106728736
20160826,667.75,662.9,668.84,662.9,109776936
20160829,669.44,670.71,679.62,669.44,108619904
20160830,672.67,667.96,672.67,666.33,87433664
20160831,674.63,673.1,676.26,671.39,93688888
20160901,669.19,674.19,674.72,664.77,93925040
20160905,664.55,669.3,670.08,660.31,103194864
20160906,663.9,666.38,668.4,663.9,87906496
20160907,661.28,663.05,663.68,656.22,88002528
20160908,666.07,661.89,668.2,660.54,112627640
20160909,666.88,669.24,672.39,666.88,95460760
20160912,659.76,665.77,666.04,655.55,88572248
20160913,659.72,658.61,661.74,654.95,81226280
20160914,656.64,658.16,661.82,656.64,92963280
20160915,656.18,657.46,660.32,654.84,105142832
20160916,651.31,654.68,657.53,651.31,184317136
20160919,657.89,656.68,658.35,653.97,104348352
20160920,663.37,656.2,663.37,653.28,100490648
20160921,668.48,663.12,668.83,662.79,134925824
20160922,671.38,671.41,675.36,671.14,112592880
20160923,674.09,670.73,674.09,670.3,99084592
20160926,677.04,673.21,677.04,671.51,91965264
20160927,684.89,676.61,684.89,676.24,115019352
20160928,686.72,684.99,687.94,682.98,111646624
20160929,688.55,689.82,692.17,685.91,109747832
20160930,685.73,688.05,689.12,684.62,102428424
20161003,683.05,687.68,688.42,681.99,108519144
20161004,684.2,682.82,689.17,680.24,111644672
20161005,687.04,686.41,689.5,685.48,106465984
20161006,687.32,689.1,690.93,687.32,140831264
20161007,683.95,689.51,690.19,680.26,128830968
20161010,674.19,684.05,684.46,674.19,119618592
20161011,682.36,677.63,682.36,669.2,126219296
20161012,682.45,683.88,686.18,681.12,107650472
20161013,685.23,680.73,685.23,678.79,117781224
20161014,687.0,685.06,690.62,684.78,134748704
20161017,680.95,687.18,687.94,680.95,106159384
20161018,682.02,680.44,682.99,678.13,100892176
20161019,688.89,683.83,689.88,683.25,122517568
20161020,686.39,690.45,690.86,685.63,106042152
20161021,684.83,685.77,687.54,683.76,111996688
20161024,678.02,683.14,684.51,677.89,91994312
20161025,676.18,676.29,677.47,670.6,108043312
20161026,673.61,674.51,675.94,670.8,91959688
20161027,676.9,672.81,676.9,671.61,85549592
20161028,682.25,676.74,682.25,675.85,103029872
20161031,675.8,682.11,683.34,675.8,114384032
20161101,676.6,675.13,676.6,672.33,103689104
20161102,671.4,675.68,678.14,671.4,128035048
20161103,667.63,668.66,668.66,661.86,114649680
20161104,666.73,666.93,668.99,665.08,74501688
20161107,674.14,667.12,674.36,666.61,86516176
20161108,676.46,675.82,677.91,674.33,77559312
20161109,670.26,675.57,675.57,656.68,129849152
20161110,678.17,675.36,678.57,675.18,104949360
20161111,679.2,678.38,679.56,676.73,96643528
20161114,673.05,677.13,679.96,672.45,111753264
20161115,674.26,673.75,675.73,671.55,105064176
20161116,674.6,674.85,676.9,673.95,102400008
20161117,674.57,674.5,676.48,673.13,119114288
20161118,673.25,673.82,675.15,669.18,96180824
20161121,674.29,673.2,675.04,671.65,96259376
20161122,681.91,675.23,681.91,675.23,106254344
20161123,683.16,681.17,684.12,679.81,109567320
20161124,678.18,683.61,683.61,676.39,117539200
20161125,675.87,678.47,678.87,671.48,108511928
20161128,665.29,672.38,673.18,660.96,94780744
20161129,658.26,665.11,667.79,658.26,111429592
20161130,665.07,658.44,665.78,654.99,115315376
20161201,666.54,670.75,670.81,666.54,107595376
20161202,665.14,667.02,667.39,662.09,106687864
20161205,660.21,663.06,663.87,658.11,87046936
20161206,651.49,660.68,660.77,648.37,117960664
20161207,653.53,648.63,654.13,647.33,103897120
20161208,658.89,655.48,660.72,655.48,90796840
20161209,663.07,659.46,664.46,659.46,79953024
20161212,659.7,663.7,664.67,658.84,94354568
20161213,654.66,662.27,663.54,654.34,111295848
20161214,665.14,657.39,665.14,657.39,193827040
20161215,665.92,668.07,668.07,664.08,107135696
20161216,675.16,670.43,675.19,668.3,155852896
20161219,674.33,673.98,679.9,673.88,107085608
20161220,662.66,673.93,674.28,662.66,92619080
20161221,666.94,662.36,667.06,657.4,82463680
20161222,664.15,669.01,669.95,663.7,86318960
20161223,664.37,663.75,664.37,659.18,72131792
20161226,662.45,665.67,665.73,662.09,67252056
20161227,663.86,662.66,665.5,661.41,95593136
20161228,663.5,665.9,666.64,661.8,101515352
20161229,664.72,666.43,666.43,663.95,99258512
20161230,664.87,664.17,665.49,663.39,90082944
20170103,672.01,665.92,672.34,665.43,79722648
20170104,674.7,672.58,675.93,672.21,92285168
20170105,675.81,674.82,675.92,673.31,93164376
20170106,679.8,675.35,683.76,675.22,111701456
20170109,682.57,681.74,684.88,681.74,88221600
20170110,681.07,682.77,683.02,680.76,78938328
20170111,687.16,680.85,687.16,680.85,96461920
20170112,686.96,688.71,688.99,685.59,102618888
20170113,685.06,686.58,688.62,685.06,82155536
20170116,677.94,684.62,684.82,677.85,76123336
20170117,684.71,678.83,684.73,678.83,94123248
20170118,683.28,683.74,688.07,683.28,84747656
20170119,682.31,683.02,684.19,680.8,69116864
20170120,686.26,684.05,688.42,684.05,80002544
20170123,687.15,687.83,689.47,686.46,75819768
20170124,691.36,687.08,692.75,687.08,92470488
20170125,697.28,693.07,697.28,691.19,89267608
20170202,703.18,699.8,703.2,697.71,82117056
20170203,700.35,704.69,708.1,700.09,119246936
20170206,700.04,702.02,702.02,696.92,115790768
20170207,701.91,699.99,703.3,698.99,151064688
20170208,702.04,702.67,702.77,700.47,131301376
20170209,700.65,700.93,702.64,700.21,138329168
20170210,703.78,701.15,704.08,701.15,129049872
20170213,705.9,704.61,706.47,703.58,158112432
20170214,706.26,706.41,707.32,703.85,169469808
20170215,711.57,706.84,711.73,706.84,152178240
20170216,709.35,712.61,717.57,709.35,189608496
20170217,707.83,709.52,710.21,705.84,158563968
